Código,Nombre,Unidad,Familia,Subfamilia,Especialista,Iva,Activo,Servicio
6443,CHALUPA PVC VERDE.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6444,POLIDUCTO FLEX 1/2 NARANJA ROLLO 100 MTRS.,ROLLO,ELECTRICO,GENERICO,False,True,True,False
6445,REGATON 710.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6446,CABLE THW 12 NEUTRO.,MTS,ELECTRICO,GENERICO,False,True,True,False
6447,"UÑA 1/2"".",PIEZA,ELECTRICO,GENERICO,False,True,True,False
6448,TEFLON 1/2 INDUSTRIAL.,PIEZA,ELECTRICO,GENERICO,False,True,True,False
6449,CARBURADOR I/AT-110.,ROLLO,HIDRAULICO,GENERICO,False,True,True,False
6450,TRAMO DE TUBULUAR 1X1.,PIEZA,ESTRUCTURAL,GENERICO,False,True,True,False
6451,1/2 TRAMO DE REDONDO 3/8.,MTS,ESTRUCTURAL,GENERICO,False,True,True,False
6452,CERRADURA DE SOBREPONER VERSION IZQUIERDA MOD. 715 IF.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6453,DUBLI DUBLIN.,PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6454,"BISAGRA LATONADA CUADRADA 3"", HERMEX BAS.",ROLLO,ACCESORIOS,GENERICO,False,True,True,False
6455,"RODAJA DE HULE 4"" 25 MM CON BALERO.",PIEZA,ACCESORIOS,GENERICO,False,True,True,False
6456,LLANTA T-1300 6 CAPAS MARCA TORNEL 700-15 (LINEAL).,MTS,ACCESORIOS,GENERICO,False,True,True,False
6457,MOTOCARRO 150 CC FG150HZ ROJO LRYHCKZ00L0403980.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6458,MOTOCARRO 200 CC ROJO LRYHDMZ23L0404003.,PIEZA,PRODUCTO TERMINADO,GENERICO,False,True,True,False
6459,REMOLQUE TRASERO DE CARGA MOD. TC28E; NO. VIN 3V9RP1AM2KV022005; COLOR NEGRO.,ROLLO,RESGUARDO,GENERICO,False,True,True,False
